loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R)
2023-11-06T09:24:38.327+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.2343896667,-0.0419769287109375,0.3820953369140625,-1.458999633789062,389533.2294106667,-0.371384451752393,-0.3103797174300185,-0.4004089011570405,0.1319610625505447,0.374592512845993,0.1126688793301582,0.2865567803382874,-0.06920772790908813,-0.5308922529220581,XArbitraryZVertical,-0.2210693308649614,-0.1126007455440057,-0.1485542783464218,0.9572779181626084,-0.2812620103359222,0.3897949457168579,-0.8768988251686096,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.347+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.2543036667,0.0056304931640625,0.357269287109375,-1.55267333984375,389533.2493256667,-0.3648420312563102,-0.2980784052481967,-0.3961265643048187,0.4344491958618164,0.5824291110038757,0.3362286686897278,0.240744560956955,-0.01037472486495972,-0.636598527431488,XArbitraryZVertical,-0.2177714669080174,-0.1078687408145866,-0.1471591946939911,0.9587929938047047,-0.2709417343139648,0.3858477473258972,-0.8818798661231995,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.367+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.2742186667,0.038482666015625,0.3251953125,-1.622894287109375,389533.2692396667,-0.3525314384016403,-0.2806957151522547,-0.3887408462543508,0.5647760629653931,0.6516861915588379,0.5506437420845032,0.2853157520294189,-0.04183477163314819,-0.6801962852478027,XArbitraryZVertical,-0.2123543334355704,-0.1015902399407188,-0.1437601728694555,0.9612065966406076,-0.2563546001911163,0.3790235221385956,-0.8891701102256775,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.387+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.2941326667,-0.0817413330078125,0.4017333984375,-1.868026733398438,389533.2891546667,-0.3362694177759453,-0.2616208024865366,-0.3825570373352992,0.4244608283042908,0.6857346892356873,0.7365103363990784,0.24954754114151,-0.01823708415031433,-0.8308905363082886,XArbitraryZVertical,-0.2072618557794524,-0.09471032543761852,-0.138439637990463,0.9637982087515989,-0.2399497926235199,0.3732938766479492,-0.8961449265480042,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.407+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.3140476667,-0.3183746337890625,0.670166015625,-2.2979736328125,389533.3090686667,-0.3160338736723703,-0.2387078176296533,-0.3774952510786608,0.6018544435501099,0.857675313949585,0.9315953850746155,0.02114500105381012,0.1198864281177521,-1.182888984680176,XArbitraryZVertical,-0.2023773251675367,-0.08618365271349424,-0.1314030623575702,0.9666172532588838,-0.21979920566082,0.3685932457447052,-0.9032316207885742,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.427+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.3339616667,-0.4879608154296875,0.9881439208984375,-2.499588012695312,389533.3289836667,-0.2905279939711403,-0.2093810911061417,-0.3657806865083794,1.126791596412659,1.156344532966614,1.146556377410889,-0.2257417142391205,0.5049619674682617,-1.511858820915222,XArbitraryZVertical,-0.1938460522326426,-0.0754917613210436,-0.1227547571030862,0.9703896075276532,-0.1941038966178894,0.3576784431934357,-0.9134494066238403,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.447+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.3538766667,-0.536224365234375,0.967742919921875,-2.2396240234375,389533.3488976667,-0.2600769269480827,-0.1733050058690389,-0.3434181178997329,1.523458003997803,1.415784120559692,1.214698076248169,-0.3689410984516144,0.704308032989502,-1.520417451858521,XArbitraryZVertical,-0.1798455367492061,-0.06247792584363165,-0.1126233311691687,0.975227228093884,-0.1623699516057968,0.336707592010498,-0.9275041818618774,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.467+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.3737906667,-0.4733428955078125,0.5559844970703125,-1.6529541015625,389533.3688126667,-0.2308868168661721,-0.1340406369254782,-0.3193102514929433,1.222728371620178,1.53513503074646,1.123543977737427,-0.390846312046051,0.4593884348869324,-1.012082576751709,XArbitraryZVertical,-0.1651810008123327,-0.04740726335442008,-0.1028910192598188,0.9797353019703936,-0.1268844157457352,0.3139117658138275,-0.9409355521202087,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.487+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.3937056667,-0.3321380615234375,0.3332977294921875,-1.034774780273438,389533.3887266667,-0.2077890287762039,-0.09804410411011522,-0.3035529938535637,0.548194408416748,1.292814016342163,0.8581832051277161,-0.3239466547966003,0.1082834303379059,-0.3948458433151245,XArbitraryZVertical,-0.1552220361883913,-0.03251670537571954,-0.0950233932166315,0.9827610233725682,-0.09341175109148026,0.2989126443862915,-0.9496975541114807,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.507+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.4136196667,-0.1389007568359375,0.3662109375,-0.52618408203125,389533.4086416667,-0.1928284389483538,-0.07337051185264117,-0.3015216254753154,-0.1820162236690521,0.6891118288040161,0.5509320497512817,-0.1578466594219208,0.02709266543388367,0.1893009543418884,XArbitraryZVertical,-0.1528829127911502,-0.0216442644632403,-0.0896260025005019,0.9839337197124081,-0.06999760866165161,0.2969735264778137,-0.9523167014122009,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.526+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.4335346667,-0.0496826171875,0.53631591796875,-0.0608062744140625,389533.4285556667,-0.1865851069093316,-0.06685345094570629,-0.3118001636655053,-0.8271939754486084,-0.2660617828369141,0.1092613860964775,-0.01942525804042816,0.1431176960468292,0.6364395618438721,XArbitraryZVertical,-0.1575833640655422,-0.01841522504722545,-0.08680946435317827,0.9835103185079984,-0.06358258426189423,0.3067725002765656,-0.9496567249298096,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.547+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.4534496667,-0.0735931396484375,0.631500244140625,0.468292236328125,389533.4484706667,-0.1887198871440151,-0.08125957093416197,-0.3296735805448107,-0.9191023707389832,-1.102139115333557,-0.165842205286026,0.02874904125928879,0.2720757722854614,1.177980899810791,XArbitraryZVertical,-0.1670017483186587,-0.02444185946567104,-0.08623062595464445,0.9818743860313647,-0.07679900527000427,0.3237341940402985,-0.9430260062217712,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.570+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.4733636667,-0.127593994140625,0.5212554931640625,0.7637481689453125,389533.4683846667,-0.198332143508433,-0.1151456289003803,-0.3498327509633309,-1.270262479782104,-1.994840025901794,-0.5257116556167603,0.00826195627450943,0.3045676648616791,1.553829908370972,XArbitraryZVertical,-0.1784937489754755,-0.0391839836523729,-0.08736698134208179,0.9792708938631788,-0.1079323887825012,0.3427406847476959,-0.9332091808319092,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.586+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.4932786667,-0.2862396240234375,0.147491455078125,1.217025756835938,389533.4882996667,-0.2179571819888839,-0.1700180886124343,-0.3807360619839575,-2.141651630401611,-2.746313095092773,-0.8651788234710693,-0.02345803380012512,-0.06174364686012268,1.917691111564636,XArbitraryZVertical,-0.1964864213863333,-0.06237238343795776,-0.09044174884029008,0.9743321084958488,-0.1570839881896973,0.371603935956955,-0.9150055646896362,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.606+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.5131926667,-0.5680389404296875,0.052520751953125,1.269546508789062,389533.5082146667,-0.252343758119338,-0.2421819207173005,-0.4280517907522842,-3.167381286621094,-3.083844900131226,-1.277331709861755,-0.2089249640703201,-0.3356161117553711,2.182161092758179,XArbitraryZVertical,-0.2240181340092214,-0.09056925136257327,-0.09661338222879995,0.9655458524890086,-0.2181838303804398,0.4150991439819336,-0.8832261562347412,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.626+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.5331075,-0.686553955078125,-0.158660888671875,1.183609008789062,389533.5281286667,-0.3082235057013996,-0.3296117384366007,-0.4950555516373398,-4.673287391662598,-3.139804601669312,-1.659493923187256,-0.3825730085372925,-0.4817028343677521,2.054955005645752,XArbitraryZVertical,-0.263239796354876,-0.1200755969274415,-0.1070875297217644,0.9512196470383159,-0.2848159372806549,0.4750805199146271,-0.8325732946395874,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.646+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.5530215,-0.7496795654296875,-0.4249420166015625,0.9023284912109375,389533.5480435,-0.3947109755707847,-0.435586539897274,-0.5688634929830634,-5.157116413116455,-3.080154895782471,-2.564008712768555,-0.343818187713623,-0.9015288949012756,1.815203189849854,XArbitraryZVertical,-0.3093297877670004,-0.1496463522784431,-0.1242964124881391,0.9308445327626089,-0.3554921448230743,0.5386748909950256,-0.7638421058654785,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.666+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.5729365,-0.7347564697265625,-0.6231689453125,0.715606689453125,389533.5679575,-0.5249291740775999,-0.5692094082688298,-0.63869048516399,-6.249098300933838,-2.870614051818848,-3.515188217163086,-0.3191836774349213,-1.038405299186707,1.521423935890198,XArbitraryZVertical,-0.36016463424204,-0.1792728852239332,-0.151303652989192,0.902911885733976,-0.4327237010002136,0.5961445569992065,-0.6762853264808655,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.686+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.5928505,-0.8012847900390625,-0.8267669677734375,0.58978271484375,389533.5878725,-0.7138033639293121,-0.7398180346672769,-0.7001494569387631,-7.680760860443115,-2.384223461151123,-4.510350227355957,-0.2335131168365479,-1.409682273864746,1.200607299804688,XArbitraryZVertical,-0.4182670251760678,-0.206483382295539,-0.1898043500572727,0.8639395838799243,-0.5155561566352844,0.6443319916725159,-0.5648345947265625,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.706+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.6127655,-0.9467926025390625,-0.8442230224609375,0.592071533203125,389533.6077865,-0.9633577366213352,-0.943836605104766,-0.73459785960914,-8.564935684204102,-1.541442155838013,-5.44109582901001,-0.272311806678772,-1.528473615646362,1.032349109649658,XArbitraryZVertical,-0.4800059883687418,-0.227825634072205,-0.2404399549672253,0.8123289819339771,-0.6009639501571655,0.6702888011932373,-0.4353794753551483,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.726+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.6326795,-1.087448120117188,-0.5299835205078125,0.6838531494140625,389533.6277015,-1.246351205064373,-1.15686267956712,-0.7220917974112367,-9.230213165283203,-0.9158757328987122,-6.124782562255859,-0.3234039545059204,-1.390112400054932,0.8994265794754028,XArbitraryZVertical,-0.5386856642401727,-0.2426975682262739,-0.3003438726249295,0.7488052514533646,-0.6870483160018921,0.6609558463096619,-0.3018313050270081,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.746+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.6525945,-1.461990356445312,-0.1615142822265625,1.085205078125,389533.6476155,-1.535053564585909,-1.361499777060586,-0.6596326596246894,-10.2612190246582,-1.258912444114685,-6.613804340362549,-0.4465097188949585,-0.9776643514633179,1.002136707305908,XArbitraryZVertical,-0.5945737092953176,-0.2537511483211961,-0.3638170366890358,0.6706187843328451,-0.7729726433753967,0.6128265857696533,-0.1641849130392075,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.765+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.6725085001,-3.072586059570312,0.3840789794921875,1.40936279296875,389533.6675305,-1.817523769421886,-1.54652369069947,-0.5469415680535222,-11.22306632995605,-0.3205915987491608,-7.000202178955078,-1.137495994567871,-0.3820922374725342,1.374809980392456,XArbitraryZVertical,-0.6492544077171361,-0.2609671844387321,-0.4275163590268453,0.5723587490156848,-0.8538674712181091,0.5200774073600769,-0.02072968520224094,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.787+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.6924235,-6.2965087890625,1.729629516601562,1.711105346679688,389533.6874445,-2.059889350949765,-1.615888676593367,-0.4180738838095326,-10.46679592132568,3.830456256866455,-5.673513889312744,-3.718144416809082,0.2883807420730591,1.432193994522095,XArbitraryZVertical,-0.6800313351480279,-0.2411529313433782,-0.5022327418574846,0.4766183149971503,-0.9129438400268555,0.4060009717941284,0.04119470715522766,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.805+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.7123375,-6.762344360351562,4.875869750976562,1.150314331054688,389533.7073595,-2.256846098899226,-1.632608467273617,-0.2929226749390609,-7.923300266265869,1.869920134544373,-5.57237720489502,-6.337606906890869,3.339162826538086,1.591416954994202,XArbitraryZVertical,-0.6942210693878978,-0.218238089762297,-0.5668403165635743,0.3861622432605238,-0.9555755853652954,0.288751631975174,0.05914151296019554,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.825+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.7322525,-3.752197265625,3.633987426757812,0.2628326416015625,389533.7272735,-2.353936022799734,-1.638807050381014,-0.2045676071903683,-1.742081165313721,-0.4948576688766479,-2.179343938827515,-3.954877376556396,4.037151336669922,0.735979437828064,XArbitraryZVertical,-0.6980185195403674,-0.2145711891897262,-0.5984720671534189,0.3294851894137593,-0.9768852591514587,0.2031438052654266,0.06654129922389984,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.845+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.7521675,-2.364837646484375,2.425216674804688,0.0013275146484375,389533.7471885,-2.345590660453084,-1.658582552109042,-0.1961749865935056,1.747255444526672,-1.308533191680908,1.296424031257629,-2.136299848556519,3.164730548858643,-0.2063226699829102,XArbitraryZVertical,-0.7021792001928094,-0.2234732823178941,-0.5916247160446051,0.3270844202332752,-0.9770423769950867,0.1949191242456436,0.08599187433719635,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.865+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.7720815,-1.301849365234375,1.7913818359375,0.2113800048828125,389533.7671025,-2.306661179883104,-1.673217758834245,-0.2424549795139496,2.53406834602356,-0.7944507598876953,1.993840575218201,-0.7040439248085022,1.541651725769043,0.1063907146453857,XArbitraryZVertical,-0.7064891621897306,-0.2247199905677677,-0.5715514896645765,0.3517142511756279,-0.9656643271446228,0.2400865256786346,0.09925202280282974,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.885+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.7919965,-0.79949951171875,1.7623291015625,0.548004150390625,389533.7870175,-2.254493502532854,-1.657987614266686,-0.2583103242243631,2.132706165313721,1.171964764595032,-0.6757559776306152,-0.1443173289299011,1.431259155273438,0.1579651832580566,XArbitraryZVertical,-0.6977079869066498,-0.235158357685647,-0.5644085509658403,0.3732923268353964,-0.9631503224372864,0.2554472982883453,0.08419177681207657,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.905+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.8119105001,0.2858734130859375,1.930877685546875,0.7265472412109375,389533.8069325,-2.232683161223187,-1.618078700434008,-0.2400513211924218,-0.02657167613506317,1.826143741607666,-1.105613946914673,0.6706186532974243,1.762293219566345,0.7159466743469238,XArbitraryZVertical,-0.681776970675596,-0.2411117970625876,-0.5776431475869173,0.3786470160298213,-0.9702401161193848,0.2377524822950363,0.04590947180986404,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.925+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.8318255,1.192352294921875,0.924224853515625,0.394439697265625,389533.8268465,-2.241024387378487,-1.591442255972887,-0.217020100026925,-0.7414559125900269,0.9580327868461609,-1.247216582298279,1.793016195297241,1.287090301513672,0.5413479804992676,XArbitraryZVertical,-0.6723623680718398,-0.240850479119656,-0.5926432529297208,0.3724162953607897,-0.976335346698761,0.2153205871582031,0.02016021497547626,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.945+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.8517395,1.746047973632812,0.09637451171875,0.2071075439453125,389533.8467615,-2.270073094794244,-1.58609333541032,-0.190600541307484,-2.441486358642578,0.2166130095720291,-1.181570649147034,2.450205326080322,0.238316223025322,0.2840070724487305,XArbitraryZVertical,-0.6711636774516002,-0.2388493662580931,-0.604601777188946,0.3562961716347359,-0.9817757606506348,0.1894485950469971,0.01501940377056599,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.965+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.8716545,2.133697509765625,-0.0959014892578125,-0.0714111328125,389533.8666755,-2.345495715262817,-1.601497575463736,-0.17470617424098,-4.878646373748779,-0.3182051479816437,-0.3404741287231445,3.005386114120483,-0.25569748878479,0.07107400894165039,XArbitraryZVertical,-0.6827723588995456,-0.2212159212373219,-0.6150191450275777,0.3265530888433988,-0.9843136072158813,0.1738187968730927,0.03022915497422218,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
2023-11-06T09:24:38.984+02:00,0,0,0,0,0,-1,0,-1,-1,-1,0,389533.8915685,1.847991943359375,0.3354339599609375,-0.6595611572265625,389533.8865905,-2.449683402581619,-1.624740247526734,-0.1642939214063802,-5.098274707794189,-0.1642472594976425,-0.2253887504339218,2.994117021560669,-0.1085784286260605,-0.4217829704284668,XArbitraryZVertical,-0.6997442955362175,-0.1922336516488664,-0.6246503159605494,0.2884721077944629,-0.9850990772247314,0.1635558009147644,0.05319171026349068,0,0,0,-1,-1,389475.412748125,unknown,2,2023-11-06T09:23:40.501+02:00,2023-11-06T09:23:03.878+02:00,9,0.5993428,0,0,7.403943,0,0,2023-11-06T09:23:25.206+02:00,720948276.6627376,0,-0.9899902,101.7212,1,0.7
